case_id,pressure_mpa,inner_radius_mm,cylindrical_length_mm,boss_radius_mm,dome_shape,dome_radius_factor,helical_angle_min_deg,helical_angle_max_deg,transition_angle_max_deg,hoop_angle_deg,helical_pairs,transition_pairs,hoop_pairs,total_thickness_mm,layer_count,python_fiber_stress_ratio_max,calculix_fiber_stress_ratio_max,fiber_correction_ratio_calculix_over_python,python_fiber_proxy_pressure_mpa,calculix_fiber_proxy_pressure_mpa,python_raw_max_combined,calculix_raw_max_combined,python_raw_critical_zone,calculix_raw_critical_zone,calculix_fiber_proxy_zone,calculix_fiber_proxy_ply,calculix_fiber_proxy_ply_name,calculix_fiber_proxy_angle_deg,calculix_fiber_proxy_sigma_11_mpa,calculix_fiber_proxy_tau_12_mpa,calculix_max_matrix_tension_hashin,calculix_max_matrix_compression_hashin,calculix_max_matrix_stress_ratio_abs,calculix_max_shear_ratio_abs,criterion_interpretation
11l_0250,70.0,85.91,413.96,30.31,isotensoid_like,1.11,12.35,12.35,36.56,88.89,4,2,3,20.768,18,0.3004877544212324,0.892891817810956,2.9714748926482857,232.9545845714298,78.39695537989628,0.5068764859598512,486.08223741386263,cylinder,left_dome,left_dome,16,hoop_2_minus,-88.89,1785.7836356219118,12.731026663245018,486.08223741386263,0.11130738689139888,21.442641852338802,6.718018214260722,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0251,70.0,92.9,341.51,33.06,variable_contour,1.117,22.63,22.63,55.92,87.36,4,2,3,16.389999999999997,18,0.3864662784201391,0.4348086889114731,1.1250883018538025,181.12835170550352,160.99034307534725,0.6682103824870769,89.7985433431871,cylinder,left_dome,boss,14,hoop_1_minus,-87.36,869.6173778229462,63.28805558245478,89.7985433431871,1.9617606976742916,8.818213901152864,4.5354374100861055,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0252,70.0,93.1,343.56,27.16,hemispherical,1.147,16.77,16.77,41.57,87.52,5,1,2,16.074,16,0.3661264982177154,0.4963514047216599,1.3556828231167983,191.19075057597942,141.0291163359436,0.7134094762212302,207.22465094149683,cylinder,boss,left_dome,16,hoop_2_minus,-87.52,992.7028094433198,-29.300425954698227,207.22465094149683,3.154732934100244,12.490732704557946,7.155854068158696,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0253,70.0,84.55,412.7,29.36,isotensoid_like,1.035,20.04,20.04,32.52,86.7,4,2,2,15.059999999999997,16,0.49427764281596925,0.5675342999073523,1.1482095299193174,141.62080971577058,123.34056287245939,0.9503600310286744,109.1167925430237,cylinder,right_dome,cylinder,14,hoop_1_minus,-86.7,1135.0685998147046,-42.179860628430994,109.1167925430237,0.45008564703212794,9.978216311773744,4.381171945145352,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0254,70.0,79.84,494.37,24.16,variable_contour,1.121,12.55,12.55,43.03,87.58,4,2,2,19.076,16,0.3274985106609052,0.9368947487101528,2.8607603339003327,213.74143002585623,74.7149027106522,0.601055940672449,402.83610579862125,cylinder,left_dome,left_dome,15,hoop_2_plus,87.58,1873.7894974203055,-0.47897231152335096,402.83610579862125,1.2649104981814079,19.385515818498632,6.424879505317135,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0255,70.0,77.62,494.65,27.1,hemispherical,1.007,19.82,19.82,33.95,89.5,5,2,3,18.94,20,0.3052140619098558,0.49694096995416326,1.6281719356067335,229.3472311268356,140.86180096291244,0.5048021072515738,52.22637558134559,cylinder,right_dome,left_dome,18,hoop_2_minus,-89.5,993.8819399083266,-67.23505159158853,52.22637558134559,0.29797695185420797,7.016252084142829,2.793330844053968,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0256,70.0,78.79,498.14,22.24,isotensoid_like,1.056,16.82,16.82,41.28,88.57,4,1,3,20.137999999999998,16,0.24212869927194844,0.4811389392915383,1.9871206541738529,289.1024492779315,145.4881205480329,0.5337365951048815,96.40695131270964,cylinder,left_dome,boss,15,hoop_3_plus,88.57,962.2778785830766,-6.395489296143105,96.40695131270964,3.0066369428439264,8.501687194791058,4.912053150632166,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0257,70.0,95.98,315.93,31.97,variable_contour,1.132,13.81,13.81,50.79,88.33,4,2,3,19.692,18,0.2821826932391358,1.1213288892927684,3.9737691791838485,248.0662410457557,62.42593111477721,0.6660294253156996,226.88579111777125,cylinder,boss,left_dome,17,hoop_3_plus,88.33,2242.657778585537,-22.80845621325714,226.88579111777125,0.3265157748524011,14.27784826688319,5.198793089629155,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0258,70.0,92.51,342.46,26.86,hemispherical,1.103,20.82,20.82,45.06,87.9,5,2,2,18.309999999999995,18,0.43150056317470326,0.4367961774033325,1.0122725546165399,162.22458549065402,160.25781273118335,0.8080060576069593,104.5545450752186,cylinder,junction,cylinder,18,hoop_2_minus,-87.9,873.592354806665,-1.964708272207443,104.5545450752186,0.38711751373307157,9.042699121988235,4.779608805741363,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0259,70.0,84.77,418.55,26.5,isotensoid_like,1.064,13.69,13.69,31.21,88.12,4,2,2,17.555999999999997,16,0.44530694744205784,0.6640662927516883,1.491255181546645,157.1949425044805,105.41116265657958,0.8997814208716121,222.84594114873332,cylinder,junction,left_dome,14,hoop_1_minus,-88.12,1328.1325855033765,-16.34152604567345,222.84594114873332,0.20646788216150141,14.183174681996938,4.805124822898391,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0260,70.0,82.34,447.11,28.57,variable_contour,1.053,16.29,16.29,39.91,86.71,4,1,2,16.262,14,0.34855948947686743,0.7573431592631436,2.172780205754248,200.82655074190896,92.42837826396485,0.5953901070343426,344.99592802682605,cylinder,left_dome,left_dome,14,hoop_2_minus,-86.71,1514.686318526287,-14.000449664582773,344.99592802682605,2.561591693780308,17.255195527234196,7.304294664657469,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0261,70.0,79.31,501.15,26.39,hemispherical,1.113,21.99,21.99,55.96,87.88,5,2,3,20.979999999999997,20,0.3064774661247286,0.39470173480482856,1.2878654336178665,228.40178393902463,177.34910649585436,0.542526455724372,41.03216969518395,cylinder,cylinder,cylinder,16,hoop_1_minus,-87.88,789.4034696096571,-27.709196945214128,41.03216969518395,0.3595635364446947,5.846633946030771,2.6170724995680312,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0262,70.0,83.7,434.21,29.13,isotensoid_like,1.073,13.57,13.57,42.98,86.82,4,2,3,17.616,18,0.294958192671247,0.8815920924431521,2.9888713531200417,237.32176877697458,79.40180112778613,0.5888575320289787,215.658318582435,cylinder,boss,left_dome,17,hoop_3_plus,86.82,1763.1841848863041,-21.27693592601121,215.658318582435,1.0431510865049494,14.01413450795956,4.788663325293811,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0263,70.0,77.87,520.48,24.36,variable_contour,1.097,23.03,23.03,47.41,88.93,4,2,3,19.75,18,0.2660596769486144,0.3556012152807069,1.3365468204691016,263.0988686553938,196.84972095706402,0.43096060770897554,56.706373055935366,cylinder,junction,junction,15,hoop_2_plus,88.93,711.2024305614137,1.8114717763451291,56.706373055935366,0.07267569985502553,7.217159779793726,3.6838192707945963,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0264,70.0,77.0,540.95,26.58,hemispherical,1.148,22.57,22.57,38.09,86.92,5,1,2,16.556,16,0.5054202881144979,0.6400250464245072,1.266322428037388,138.49859541875415,109.37071977269362,1.04978158261321,69.44938895581228,cylinder,junction,junction,14,hoop_1_minus,-86.92,1280.0500928490144,5.679622001993069,69.44938895581228,0.4645707649914563,8.320828855834847,2.963115339873496,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0265,70.0,82.3,419.45,25.92,isotensoid_like,1.003,14.78,14.78,45.02,88.3,4,2,2,18.308,16,0.41020666359842356,0.5393230082334686,1.3147592569618638,170.64569206639533,129.7923487990662,0.8276054022918834,156.40566175551902,cylinder,left_dome,left_dome,16,hoop_2_minus,-88.3,1078.6460164669372,-17.61048706184484,156.40566175551902,1.767900964029835,11.802468738831283,4.572063360444947,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0266,70.0,86.6,391.5,30.0,variable_contour,1.045,15.02,15.02,39.23,87.45,4,2,2,20.035999999999998,16,0.3131712062670906,0.5984627364953478,1.9109762472382086,223.51991051278173,116.96634682708296,0.5352597431042997,263.7864397440523,cylinder,left_dome,left_dome,16,hoop_2_minus,-87.45,1196.9254729906954,-40.35432433859799,263.7864397440523,1.770191756723628,15.085074431523292,6.217078914688237,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0267,70.0,77.77,528.63,25.79,hemispherical,1.147,19.74,19.74,47.64,88.2,5,2,3,21.418000000000006,20,0.263801142747867,0.4223226122811405,1.6009127476933769,265.35139033458944,165.75006396626696,0.4293244933500845,36.284971073266526,cylinder,left_dome,left_dome,16,hoop_1_minus,-88.2,844.645224562281,7.179291714267711,36.284971073266526,4.411273556544,5.313256135004468,3.494241506484258,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0268,70.0,89.1,381.66,25.39,isotensoid_like,1.135,22.79,22.79,52.14,86.89,4,1,3,16.101999999999997,16,0.4219099977514263,0.4398405875691015,1.0424986132427212,165.91216224565838,159.14856877323217,0.7529012114316993,71.7244597363212,cylinder,cylinder,cylinder,12,hoop_1_minus,-86.89,879.681175138203,-2.148477217823002,71.7244597363212,0.39131766874181,7.690202377639885,3.547569185690823,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0269,70.0,78.75,509.55,27.06,variable_contour,1.113,22.93,22.93,43.62,87.22,4,2,3,17.384,18,0.3620913738392499,0.5247157221162129,1.449125165707924,193.32136874124052,133.40557000595564,0.6329217895604103,81.67978008797002,cylinder,cylinder,cylinder,14,hoop_1_minus,-87.22,1049.4314442324257,-31.745056888046605,81.67978008797002,7.36541054561156,8.272526405441308,3.639381263534557,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0270,70.0,95.13,301.89,28.11,hemispherical,1.04,12.22,12.22,50.14,89.06,5,2,2,17.996000000000002,18,0.36586040087084704,0.8534154490860031,2.332625906095994,191.32980730732544,82.02335694176746,0.6571469468533411,735.2507443609138,cylinder,left_dome,left_dome,18,hoop_2_minus,-89.06,1706.830898172006,-29.75635195365185,735.2507443609138,0.5072747026255252,25.96333188967184,9.489826239828897,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0271,70.0,83.49,430.5,28.19,isotensoid_like,1.048,24.15,24.15,54.54,87.37,4,2,2,16.692,16,0.3889382748205175,0.45244845352714347,1.1632911513682571,179.9771442712928,154.7137567921879,0.6823926510936549,45.08259476556212,cylinder,left_dome,cylinder,14,hoop_1_minus,-87.37,904.8969070542869,-39.26547183149643,45.08259476556212,0.0,6.338564245123199,2.3851905730954006,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0272,70.0,88.69,348.31,28.83,variable_contour,1.009,18.32,18.32,43.59,86.73,4,1,2,12.825999999999997,14,0.6149606734780458,0.6942442512713869,1.1289246308140897,113.82841703372598,100.82906681878495,1.544313618220825,360.45203780618397,cylinder,right_dome,cylinder,12,hoop_1_minus,-86.73,1388.4885025427739,-72.96696807126409,360.45203780618397,2.780053571050583,18.682995655330878,6.428552296124595,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0273,70.0,92.82,340.59,27.75,hemispherical,1.109,19.39,19.39,43.7,88.79,5,2,3,20.912,20,0.2771371800298577,0.372920110482554,1.3456155916805426,252.582493595621,187.70776376050318,0.5483932106073701,57.67957394539606,cylinder,left_dome,left_dome,16,hoop_1_minus,-88.79,745.8402209651081,17.33269598989709,57.67957394539606,2.1382427646200446,7.593130581722627,2.9368943693649068,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0274,70.0,78.33,487.69,26.48,isotensoid_like,1.012,22.69,22.69,44.19,88.98,4,2,3,23.192000000000007,18,0.22633943304690812,0.28663396703981897,1.266389878163276,309.2700156472192,244.21390361692775,0.389928942753773,39.09859443664293,cylinder,right_dome,cylinder,14,hoop_1_minus,-88.98,573.2679340796379,-8.957993794624342,39.09859443664293,3.107650655375557,6.252552813952203,2.3426269355688847,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0275,70.0,94.27,320.28,27.59,variable_contour,1.075,24.44,24.44,55.13,88.15,4,2,3,17.342000000000006,18,0.3504156216510254,0.36359404687438945,1.037607984373734,199.76278360589797,192.52240404305311,0.6145517779599327,109.33958337887196,cylinder,cylinder,cylinder,13,hoop_1_plus,88.15,727.1880937487789,1.5368910014706574,109.33958337887196,0.17132966272866923,9.533375771312812,4.295850297882574,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0276,70.0,82.36,456.78,28.26,hemispherical,1.101,21.39,21.39,49.99,88.26,5,1,2,11.908000000000001,16,0.5421105590547978,0.6725556446208955,1.2406245061773682,129.12495215376214,104.08060739637006,1.0689238402823926,90.89311863397106,cylinder,left_dome,cylinder,14,hoop_1_minus,-88.26,1345.111289241791,-36.479074869171924,90.89311863397106,14.913235352820355,9.423245659371537,4.454220637380838,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0277,70.0,94.73,310.77,28.95,isotensoid_like,1.055,20.58,20.58,48.04,88.65,4,2,2,15.668000000000001,16,0.5902222076704482,0.6182921240214881,1.0475582178817522,118.59940051439855,113.21509247878956,1.4052761212870655,89.98836072547643,cylinder,right_dome,cylinder,16,hoop_2_minus,-88.65,1236.5842480429762,-1.5533957822231952,89.98836072547643,6.081816066063972,9.186593774208266,3.741448518908021,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0278,70.0,92.15,292.46,28.27,variable_contour,1.0,22.49,22.49,50.43,86.82,4,2,2,17.796,16,0.3154910019278407,0.3778742076257731,1.1977337081461383,221.876375466361,185.246832377944,0.6236011691969955,58.85668171968447,cylinder,left_dome,cylinder,14,hoop_1_minus,-86.82,755.7484152515462,-30.584016775320315,58.85668171968447,2.785414571074014,7.668764332205851,2.840422042687969,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0279,70.0,80.78,484.16,23.24,hemispherical,1.147,14.37,14.37,49.57,86.59,5,2,3,18.47,20,0.2636103575582023,0.8286200785414114,3.143351749213652,265.54343557818953,84.47779846611773,0.5701565196807269,106.41107785064762,cylinder,left_dome,left_dome,18,hoop_2_minus,-86.59,1657.2401570828229,2.2814114371876313,106.41107785064762,0.9784938321725678,10.309143464804794,3.87284195552662,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0280,70.0,77.22,515.02,22.63,isotensoid_like,1.031,23.29,23.29,44.14,89.08,4,1,3,16.956000000000003,16,0.2796063120128659,0.4012989307609351,1.435228439129334,250.35200205630193,174.43355721697884,0.5727767655157627,66.68103672556188,cylinder,right_dome,junction,11,hoop_1_plus,89.08,802.5978615218702,-1.3575945934658198,66.68103672556188,0.0,8.015400500638885,2.322139799582508,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0281,70.0,95.93,302.05,32.36,variable_contour,1.061,15.77,15.77,49.18,88.78,4,2,3,20.921999999999997,18,0.3148970365701236,0.8529805998612793,2.7087603273501473,222.29488331311077,82.0651724217223,0.5362392178718466,251.65512457528345,cylinder,left_dome,left_dome,17,hoop_3_plus,88.78,1705.9611997225586,-82.46315242372293,251.65512457528345,2.3305754706637036,14.748437949256573,6.174432919241738,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0282,70.0,92.09,354.46,25.96,hemispherical,1.158,24.92,24.92,35.89,88.16,5,2,2,15.428000000000004,18,0.5894942674946857,0.6128290641780595,1.039584433590076,118.74585362381163,114.22434752484466,1.272416090910721,79.33821564541084,cylinder,junction,cylinder,18,hoop_2_minus,-88.16,1225.658128356119,-2.489928981784188,79.33821564541084,0.02437680989150925,8.26835299367338,3.332791734511667,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
11l_0283,70.0,84.71,434.47,30.09,isotensoid_like,1.157,21.52,21.52,44.53,87.47,4,2,2,15.144000000000005,16,0.553936575299045,0.6313549016540203,1.1397602718563595,126.36825788622136,110.87266419665764,1.2126462288374733,64.19016700550243,cylinder,left_dome,cylinder,14,hoop_1_minus,-87.47,1262.7098033080406,-40.27977788929969,64.19016700550243,6.467470791814807,7.861832387250215,4.533908483869569,mode-separated fibre stress proxy for burst-scale comparison; raw matrix/shear indices kept as early-damage diagnostics
